source_timestamp,destination_timestamp,x,y,z,roll,pitch,yaw
1417534257094862,1417534257032371,4.983762e-05,1.199967e-05,1.391029e-05,1.311954e-05,2.540672e-06,2.537087e-06
1417534257157354,1417534257094862,3.884789e-05,-4.820512e-06,1.965287e-05,-1.501693e-05,-1.365012e-06,4.189236e-07
1417534257219843,1417534257157354,-3.480149e-05,-4.908634e-05,-3.094976e-05,-2.507533e-06,6.536448e-07,5.325149e-06
1417534257282337,1417534257219843,9.254062e-05,3.213806e-05,3.351056e-05,1.742926e-05,1.296342e-06,-3.315833e-06
1417534257344828,1417534257282337,-9.591406e-05,2.205231e-04,-6.945113e-05,-9.605477e-05,5.609973e-05,-3.029416e-05
1417534257407318,1417534257344828,6.134392e-05,5.248267e-06,3.315294e-05,7.784494e-06,8.676772e-06,-1.644477e-06
1417534257469806,1417534257407318,-4.457967e-05,5.913081e-06,-1.613639e-05,7.394699e-06,5.784815e-07,5.274956e-06
1417534257532297,1417534257469806,-8.182820e-05,-2.015642e-05,-6.650931e-05,-2.126637e-06,-1.491864e-05,-1.490810e-06
1417534257594785,1417534257532297,-2.459567e-05,-2.095089e-05,-1.756010e-05,2.540679e-06,-4.590027e-06,4.340024e-06
1417534257657276,1417534257594785,1.873309e-04,-1.494056e-05,5.856215e-05,-1.729830e-06,4.471515e-06,-3.522349e-06
1417534257719766,1417534257657276,-4.824728e-05,-2.209601e-05,-2.074354e-05,-2.902862e-05,-1.889796e-06,9.608427e-06
1417534257782253,1417534257719766,-5.315131e-05,2.791717e-05,-2.109979e-05,4.037449e-06,-7.383008e-06,-5.854392e-06
1417534257844743,1417534257782253,-1.676006e-05,-1.597725e-06,5.444139e-06,2.368122e-05,3.884300e-07,-2.906045e-06
1417534257907232,1417534257844743,-3.700304e-05,1.203701e-05,-1.801408e-05,1.659944e-06,-5.306737e-06,4.430885e-07
1417534257969723,1417534257907232,-1.624237e-05,-9.316358e-06,2.542360e-05,-1.762987e-06,4.267878e-06,3.252711e-06
1417534258032211,1417534257969723,1.006780e-05,-1.385513e-05,1.186935e-05,1.625428e-06,1.730017e-06,1.750519e-06
1417534258094701,1417534258032211,8.661738e-06,1.482190e-05,4.026983e-06,5.819055e-06,1.846094e-06,-8.767578e-08
1417534258157190,1417534258094701,1.736152e-04,-2.418910e-05,3.835295e-05,-4.745922e-06,7.313006e-06,-8.075726e-06
1417534258219680,1417534258157190,-2.396228e-05,-6.251712e-07,-2.694047e-05,4.488645e-06,-4.971457e-06,4.675328e-06
1417534258282169,1417534258219680,-4.474801e-05,2.329799e-06,-1.579686e-05,-2.006222e-06,-3.793560e-06,4.203187e-06
1417534258344659,1417534258282169,-2.573128e-05,-6.903602e-06,-5.541115e-06,-6.491080e-06,-2.231770e-06,-6.246624e-07
1417534258407148,1417534258344659,-6.171928e-05,-1.565418e-06,-7.186479e-06,7.353341e-07,3.183718e-06,-3.788186e-06
1417534258469638,1417534258407148,-2.736739e-05,1.561016e-05,-2.093462e-05,2.139231e-06,-5.935006e-06,2.769700e-06
1417534258532128,1417534258469638,-3.873593e-05,3.550140e-05,-1.655350e-05,-5.772368e-06,-5.757346e-07,-3.107093e-06
1417534258594617,1417534258532128,-1.965121e-05,4.538657e-06,1.475965e-05,7.811824e-06,1.542591e-06,-3.605674e-06
1417534258657106,1417534258594617,-2.001041e-05,3.081952e-08,-4.938544e-06,8.438612e-07,-4.060245e-06,-6.302495e-07
1417534258719596,1417534258657106,-8.701880e-06,3.149968e-06,7.919151e-06,6.229345e-06,6.200121e-06,9.928692e-07
1417534258782085,1417534258719596,1.180695e-05,6.598406e-06,1.720981e-05,1.235218e-05,6.526620e-06,2.905036e-06
1417534258844575,1417534258782085,-9.435321e-06,3.539389e-06,6.305265e-06,7.475529e-06,7.540395e-07,2.289270e-06
1417534258907065,1417534258844575,2.892569e-05,6.996092e-07,6.779228e-07,-1.076107e-05,-1.982469e-07,-2.262778e-06
1417534258969556,1417534258907065,1.123668e-04,-2.875734e-05,5.367283e-05,6.209612e-06,1.448992e-06,1.779243e-06
1417534259032044,1417534258969556,-7.235110e-05,9.272771e-07,-2.886477e-05,-1.749024e-05,-2.941900e-06,-2.548025e-06
1417534259094534,1417534259032044,4.366073e-05,-4.130089e-05,2.393509e-05,-2.011787e-06,6.266786e-06,7.919510e-06
1417534259157023,1417534259094534,7.350056e-05,3.114772e-05,7.200051e-06,9.059127e-06,-5.459334e-06,-4.990096e-06
1417534259219513,1417534259157023,5.177832e-05,-1.423255e-05,-2.582193e-06,1.760167e-05,-1.030619e-05,5.624457e-07
1417534259282002,1417534259219513,7.554278e-05,3.745103e-05,2.761926e-05,1.687005e-05,1.899009e-06,-1.273575e-06
1417534259344492,1417534259282002,-3.851411e-05,2.493105e-05,2.096750e-06,1.385513e-05,6.207832e-06,-2.933755e-06
1417534259406982,1417534259344492,-2.860063e-05,7.537380e-06,2.191885e-06,8.426968e-06,1.096179e-05,8.380701e-06
