source_timestamp,destination_timestamp,x,y,z,roll,pitch,yaw
1403774724855235,1403774724792742,-7.683942e-06,8.175897e-06,-1.245222e-05,-5.449033e-06,7.790445e-06,1.773431e-06
1403774724917727,1403774724855235,1.869502e-04,-1.322494e-05,-5.278928e-05,-2.007737e-05,-5.138015e-06,3.648188e-07
1403774724980218,1403774724917727,1.823924e-03,-3.589571e-02,1.809817e-02,1.222840e-03,1.503732e-03,1.630227e-03
1403774725042709,1403774724980218,5.200012e-05,3.245127e-06,5.705589e-06,6.594686e-06,-3.022880e-06,-5.104657e-06
1403774725105202,1403774725042709,9.776630e-05,2.022171e-05,5.331068e-05,1.366963e-05,1.311415e-05,-4.903617e-06
1403774725167694,1403774725105202,-1.570559e-03,3.720579e-03,2.944627e-03,1.889893e-06,2.311179e-04,-2.272288e-04
1403774725230186,1403774725167694,-7.174447e-05,-3.162424e-05,2.877515e-06,1.091165e-06,8.077606e-06,3.276767e-06
1403774725292678,1403774725230186,3.203202e-05,-2.316969e-05,4.725750e-05,-4.525517e-06,1.143861e-05,-6.640416e-06
1403774725355170,1403774725292678,-1.264125e-03,1.067769e-03,-7.180372e-04,-7.156894e-05,-1.319263e-04,-4.593712e-05
1403774725417663,1403774725355170,-2.783523e-06,-2.867219e-06,4.923552e-06,1.194074e-05,2.951975e-06,7.563154e-07
1403774725480154,1403774725417663,7.382674e-06,-6.740378e-06,-2.365881e-06,1.388553e-05,-1.858297e-06,-2.892921e-06
1403774725542645,1403774725480154,4.517768e-04,-2.031389e-05,1.706917e-04,2.076891e-05,2.189680e-05,-2.288653e-05
1403774725605138,1403774725542645,-2.197742e-05,-2.917350e-06,1.181244e-05,-7.316818e-06,3.908594e-06,4.079841e-06
1403774725667631,1403774725605138,-2.259411e-05,1.052929e-05,-4.110903e-06,9.960809e-06,-4.372036e-06,-1.062169e-05
1403774725730122,1403774725667631,-2.537425e-04,1.971352e-04,-8.206627e-05,-5.287366e-07,-1.884890e-06,-2.450227e-05
1403774725792611,1403774725730122,8.500997e-05,-4.525475e-06,3.889444e-05,1.545446e-05,3.496150e-06,-7.935436e-06
1403774725855105,1403774725792611,6.552028e-06,-7.681360e-05,-1.321416e-05,5.420764e-06,-1.419266e-05,1.611141e-05
1403774725917597,1403774725855105,4.253088e-04,-1.915998e-04,1.825999e-04,-1.336318e-05,2.932350e-05,2.128482e-05
1403774725980087,1403774725917597,6.887714e-05,-2.179061e-05,-1.274175e-05,7.864969e-06,-5.424800e-06,2.899176e-06
1403774726042580,1403774725980087,1.200555e-05,3.092241e-05,7.883434e-06,-1.534525e-06,-9.850347e-07,-6.214205e-06
1403774726105068,1403774726042580,-5.240252e-14,1.998401e-14,-4.796163e-14,-7.854827e-15,-3.580468e-15,1.054713e-15
1403774726167555,1403774726105068,1.296107e-05,-1.284487e-06,-8.291190e-06,-2.558653e-05,-3.110909e-06,4.346479e-06
1403774726230045,1403774726167555,-1.272483e-05,8.462935e-06,5.285088e-06,-2.011422e-07,7.121893e-06,-7.809223e-06
1403774726292538,1403774726230045,1.221942e-05,8.846989e-06,2.106097e-05,-4.808484e-06,6.960436e-06,-3.666234e-06
1403774726355028,1403774726292538,-6.391369e-05,-8.332846e-06,-2.299690e-05,1.797879e-06,1.005492e-06,1.290108e-07
1403774726417519,1403774726355028,-4.798269e-06,3.219160e-05,-1.411082e-05,9.215510e-06,-1.326554e-05,-4.396304e-06
1403774726480009,1403774726417519,-2.459708e-05,7.913831e-06,-2.765329e-05,-9.261370e-06,-1.242227e-05,-4.734586e-06
1403774726542497,1403774726480009,3.433103e-05,1.986102e-05,2.405635e-05,-5.559384e-06,2.981549e-06,-7.326731e-06
1403774726604985,1403774726542497,-4.596315e-05,-1.431223e-05,-2.025080e-05,-3.755436e-06,5.316675e-07,4.991819e-07
1403774726667476,1403774726604985,-5.980708e-05,-2.211500e-05,-2.998982e-05,-1.923384e-05,3.950317e-06,3.411811e-06
1403774726729968,1403774726667476,2.674467e-06,3.486452e-05,-1.590798e-05,-8.482631e-06,-9.867255e-06,-7.541598e-06
1403774726792460,1403774726729968,2.389926e-05,-2.816164e-05,7.493520e-06,-6.626722e-06,1.481094e-06,2.801425e-06
1403774726854951,1403774726792460,-6.512521e-05,2.111166e-05,-1.073896e-05,3.549390e-06,2.819904e-07,-9.593492e-06
1403774726917441,1403774726854951,1.992898e-05,1.688341e-05,8.188576e-06,1.653135e-05,2.982848e-06,-4.219141e-06
1403774726979928,1403774726917441,6.671029e-06,1.150334e-07,-4.317839e-07,-3.646103e-06,-2.283933e-06,-6.244904e-07
1403774727042424,1403774726979928,-8.725042e-06,-1.492700e-05,-1.986520e-06,1.002934e-05,-7.185047e-07,5.520009e-06
1403774727104913,1403774727042424,-4.927011e-06,3.667925e-05,-1.380173e-05,-9.521497e-06,-1.450626e-06,-5.112941e-06
1403774727167400,1403774727104913,6.058162e-06,-2.056469e-06,5.543947e-06,-5.554337e-07,5.154335e-07,-2.092155e-06
1403774727229891,1403774727167400,-6.197023e-05,-3.782838e-05,1.073996e-05,-2.006308e-05,6.476382e-06,2.995668e-06
1403774727292387,1403774727229891,-3.290261e-05,-5.006697e-07,-2.457084e-05,7.162713e-06,-3.038711e-06,-2.676329e-06
1403774727354886,1403774727292387,2.032518e-04,8.378707e-05,5.047589e-05,1.603868e-05,-1.527268e-06,-3.546229e-06
1403774727417380,1403774727354886,-1.973014e-06,2.770837e-05,-5.936191e-06,-2.577774e-06,-5.472542e-06,-7.373576e-06
1403774727479870,1403774727417380,-4.403528e-05,3.945231e-05,-3.595753e-05,1.055545e-05,-1.318194e-05,-9.634426e-06
1403774727542360,1403774727479870,5.162826e-05,-3.150638e-05,4.783422e-06,5.514216e-06,-8.896690e-06,1.107197e-06
1403774727604852,1403774727542360,5.533795e-05,1.499604e-05,-7.465957e-05,1.018222e-05,-1.424354e-05,-2.473516e-06
1403774727667348,1403774727604852,-7.625157e-06,2.255169e-05,-2.310660e-06,6.431729e-06,2.949839e-07,-8.074376e-06
1403774727729846,1403774727667348,1.070233e-05,5.434205e-06,-5.162909e-06,3.898175e-06,-6.400474e-06,3.605655e-07
1403774727792361,1403774727729846,2.852887e-05,4.333244e-06,1.301128e-06,1.136886e-05,-5.014264e-06,-5.060087e-07
1403774727854830,1403774727792361,-1.404888e-05,7.038041e-06,-4.748113e-06,-3.251599e-07,2.093921e-06,8.528480e-06
1403774727917320,1403774727854830,-3.528359e-05,-2.910547e-05,1.368130e-05,-9.118290e-06,1.381607e-05,2.031073e-05
1403774727979807,1403774727917320,-2.456560e-05,-5.551864e-06,6.652980e-06,-6.016945e-06,1.352591e-05,6.016566e-07
1403774728042297,1403774727979807,-5.983665e-06,4.045254e-06,-9.943960e-07,3.747147e-06,-1.730989e-06,-6.632138e-06
1403774728104791,1403774728042297,-1.144521e-05,-1.324553e-05,-8.529103e-06,-1.265299e-05,-1.208554e-05,5.492117e-06
1403774728167278,1403774728104791,1.757181e-05,1.351652e-06,5.801520e-06,6.162676e-06,-1.907605e-06,3.465190e-06
1403774728229768,1403774728167278,-1.424537e-05,-1.993051e-05,-1.861635e-05,-3.775728e-05,-1.383633e-06,1.197499e-05
1403774728292258,1403774728229768,-2.650300e-05,-1.814598e-05,9.672815e-06,-1.022040e-05,1.132132e-05,-3.090597e-06
1403774728354749,1403774728292258,-1.702590e-05,-1.318996e-05,1.156973e-06,-1.093183e-05,2.725281e-06,-4.728733e-06
1403774728417244,1403774728354749,2.859077e-05,-8.117839e-06,3.820223e-06,-3.689546e-06,-1.067706e-05,7.848207e-06
1403774728479731,1403774728417244,-1.219376e-05,-4.415424e-06,-3.043953e-06,-6.422905e-07,-5.797851e-06,1.980105e-06
1403774728542219,1403774728479731,6.124746e-06,7.579817e-06,-2.849184e-06,-9.731808e-06,-4.766805e-06,-5.448466e-06
1403774728604710,1403774728542219,1.304690e-05,-1.182607e-06,7.191228e-06,8.899943e-06,5.160633e-06,3.959604e-06
1403774728667200,1403774728604710,-3.939944e-05,-5.854595e-06,-1.608370e-05,-2.193205e-06,4.537717e-06,3.644222e-06
1403774728729691,1403774728667200,-5.602567e-06,-9.374694e-06,2.183643e-06,-1.836911e-06,3.639882e-07,4.620176e-06
1403774728792180,1403774728729691,-1.372936e-05,-9.958504e-06,-5.623160e-06,-1.468998e-05,-4.818286e-06,-2.293377e-06
1403774728854667,1403774728792180,4.753642e-05,-1.938947e-06,-2.430851e-07,5.333812e-06,-5.643643e-06,-2.800428e-06
1403774728917159,1403774728854667,-1.528760e-05,-2.013110e-06,-6.657540e-06,-6.185955e-06,-2.008738e-06,5.382727e-06
1403774728979649,1403774728917159,-1.837444e-06,1.178228e-06,-2.293363e-06,1.397656e-08,1.213464e-06,1.298314e-06
1403774729042139,1403774728979649,-5.955323e-06,1.262303e-06,-2.620460e-06,-3.136204e-06,2.264167e-06,-3.701177e-08
1403774729104633,1403774729042139,-1.165358e-05,1.180254e-05,-8.677513e-06,1.352697e-06,-1.677885e-06,-1.748424e-06
1403774729167122,1403774729104633,-2.889423e-05,-3.268808e-06,-7.111891e-06,-1.939028e-06,7.275126e-06,7.630937e-06
1403774729229610,1403774729167122,2.992354e-05,-4.000050e-06,2.620080e-05,3.462041e-07,1.140755e-05,3.612804e-06
1403774729292102,1403774729229610,7.122940e-06,1.410328e-05,7.956416e-06,8.181249e-07,-7.782717e-07,-1.099292e-05
1403774729354591,1403774729292102,2.937225e-05,5.083260e-06,-2.727722e-05,8.993410e-06,-2.453615e-05,-4.459256e-06
1403774729417083,1403774729354591,-6.307221e-05,6.543700e-06,-3.117631e-05,9.322271e-06,-1.103873e-05,9.127151e-06
1403774729479575,1403774729417083,4.203842e-06,-2.455456e-05,1.019092e-05,-2.593337e-05,8.185263e-06,5.435917e-06
1403774729542060,1403774729479575,7.237732e-06,2.068836e-06,1.520261e-05,-3.558178e-06,1.090648e-05,-7.203070e-06
1403774729604551,1403774729542060,9.769959e-15,8.770762e-15,2.164937e-15,1.915135e-15,6.036838e-16,-1.231654e-15
1403774729667041,1403774729604551,-3.120142e-06,1.038061e-05,-3.103109e-05,1.200439e-05,-1.492673e-05,-7.535435e-06
1403774729729530,1403774729667041,8.052941e-07,-1.216824e-05,-1.146626e-05,2.220292e-05,-1.499656e-05,1.903828e-05
1403774729792022,1403774729729530,1.879072e-05,1.359077e-05,-3.715874e-06,1.037258e-05,-1.172500e-06,4.963416e-06
1403774729854510,1403774729792022,-2.192263e-05,-1.796408e-06,5.030143e-06,-2.607096e-06,1.030778e-05,2.194854e-06
1403774729917002,1403774729854510,-1.290382e-05,-1.313829e-05,7.379801e-06,-3.028033e-05,1.076153e-05,-8.314444e-06
1403774729979492,1403774729917002,1.771286e-05,-1.443801e-05,4.797778e-06,-2.385407e-05,-7.917761e-06,-1.580754e-06
1403774730041982,1403774729979492,-1.306108e-05,-3.242439e-05,-4.825638e-06,-2.364691e-05,-8.797337e-06,4.999040e-06
1403774730104472,1403774730041982,2.061895e-05,1.020867e-05,-1.003053e-05,2.012427e-06,-7.058381e-06,-3.434789e-06
1403774730166961,1403774730104472,3.201272e-05,2.229281e-05,-7.119477e-06,9.288889e-06,-6.525351e-06,7.934308e-07
1403774730229451,1403774730166961,-2.314163e-05,6.712925e-06,-4.643637e-06,5.078899e-06,-2.382998e-06,-3.117691e-06
1403774730291941,1403774730229451,2.289801e-06,-2.049333e-06,5.210806e-06,-1.363439e-05,4.110159e-06,-2.173788e-06
1403774730354432,1403774730291941,3.328256e-05,-1.594618e-05,5.485062e-06,-2.234078e-05,-3.069685e-06,-2.387326e-06
1403774730416921,1403774730354432,-1.124297e-05,-9.297855e-06,-2.225436e-05,-2.165030e-05,-1.981094e-05,-3.190638e-06
1403774730479410,1403774730416921,1.172301e-05,3.149508e-06,-2.419719e-06,-1.710218e-05,-9.696594e-06,-7.437212e-06
1403774730541904,1403774730479410,4.959889e-05,1.221842e-05,5.553233e-06,-1.160356e-05,-6.217355e-06,-3.564558e-07
1403774730604393,1403774730541904,2.215815e-05,-8.428801e-06,9.428420e-06,3.721173e-06,-5.482265e-06,1.872063e-05
1403774730666885,1403774730604393,-2.985241e-05,-2.448874e-05,-2.647396e-05,-2.507540e-05,-1.961141e-05,1.556206e-05
