source_timestamp,destination_timestamp,x,y,z,roll,pitch,yaw
1417176458055923,1417176457993430,-1.691725e-05,-1.634146e-05,-4.510626e-08,-3.597535e-07,8.696499e-07,1.263397e-06
1417176458118414,1417176458055923,-4.433132e-05,1.462847e-05,-2.210061e-05,1.844685e-07,6.423513e-07,-2.346825e-06
1417176458180903,1417176458118414,4.455428e-06,1.099177e-05,-5.564169e-07,3.164476e-06,2.439075e-06,-4.517910e-06
1417176458243393,1417176458180903,4.884858e-05,1.012429e-05,1.871760e-05,1.503726e-06,1.975857e-06,-2.690509e-06
1417176458305882,1417176458243393,7.497774e-06,1.124703e-06,2.903032e-06,-6.568845e-06,-2.955651e-06,7.451180e-07
1417176458368369,1417176458305882,3.425027e-06,3.040820e-06,7.049600e-07,-2.103884e-06,-1.080710e-06,1.907163e-06
1417176458430862,1417176458368369,9.271468e-06,8.793754e-06,6.954650e-06,-5.969883e-07,1.406172e-06,-5.266431e-06
1417176458493350,1417176458430862,4.634640e-05,3.902591e-06,2.438806e-05,-8.851359e-07,5.639428e-06,2.167645e-06
1417176458555840,1417176458493350,-3.907985e-14,-3.019807e-14,4.263257e-14,-1.665343e-16,9.436896e-16,1.110223e-15
1417176458618330,1417176458555840,2.713416e-05,3.556024e-05,9.025067e-06,-1.109712e-06,-2.167928e-06,-8.380869e-06
1417176458680820,1417176458618330,1.009451e-05,-5.763284e-05,2.354378e-05,2.029925e-06,1.548913e-06,8.733255e-06
1417176458743309,1417176458680820,-1.629334e-05,1.165714e-05,-4.416645e-06,-1.772640e-06,9.433574e-07,-2.721926e-06
1417176458805799,1417176458743309,-1.029187e-05,2.367020e-05,-5.088922e-06,1.860436e-06,6.008988e-07,-2.507823e-06
1417176458868291,1417176458805799,-1.421085e-14,-1.598721e-14,-1.332268e-14,8.326757e-17,-5.967447e-16,5.967448e-16
1417176458930779,1417176458868291,-3.689466e-05,1.403743e-06,-1.654828e-05,2.765477e-06,-4.819577e-06,-1.400574e-06
1417176458993280,1417176458930779,-2.762214e-05,3.900667e-05,-7.876052e-06,4.291775e-06,-7.332603e-07,-2.624603e-06
1417176459055757,1417176458993280,-3.229914e-05,-5.111187e-06,-7.903366e-06,-2.257980e-07,2.858266e-06,-1.653782e-06
1417176459118245,1417176459055757,3.463896e-14,1.551537e-14,1.532108e-14,2.373102e-15,1.387780e-16,-1.063386e-15
1417176459180736,1417176459118245,7.603408e-06,-7.064372e-06,2.891401e-06,8.828557e-06,-1.966602e-06,-3.511761e-06
1417176459243224,1417176459180736,4.609781e-06,1.299571e-05,-2.684598e-06,7.971032e-06,-4.648297e-06,-1.381959e-06
1417176459305715,1417176459243224,1.171814e-05,2.414881e-06,7.557916e-06,8.971587e-07,-1.898200e-06,6.983840e-07
1417176459368207,1417176459305715,-9.416609e-05,-4.893709e-05,-4.097492e-05,-3.903744e-06,-4.148292e-06,8.542014e-06
1417176459430695,1417176459368207,-1.377091e-04,-6.545394e-05,-5.372501e-05,-4.188613e-06,-4.228690e-06,2.351193e-06
1417176459493184,1417176459430695,-2.965442e-05,-1.031107e-05,-1.820436e-05,-4.032590e-06,-2.722369e-06,1.009855e-07
1417176459555673,1417176459493184,-5.736196e-06,-4.845159e-06,-4.381638e-06,1.032051e-05,-1.043513e-07,-2.391445e-07
1417176459618160,1417176459555673,9.179910e-06,2.426120e-06,-7.562879e-07,2.551677e-06,-2.008943e-06,3.553090e-08
1417176459680651,1417176459618160,5.842873e-05,4.437074e-05,1.312652e-05,2.288015e-06,6.376487e-07,-4.803095e-06
1417176459743141,1417176459680651,1.446297e-06,1.313609e-05,1.194372e-05,-4.937547e-06,5.151802e-06,-3.010763e-06
1417176459805631,1417176459743141,-3.913149e-05,2.530950e-05,-1.686960e-05,-1.869573e-06,-2.976055e-06,-3.704419e-06
1417176459868120,1417176459805631,-5.066116e-06,4.610688e-06,-1.174060e-06,4.966353e-06,-3.620517e-07,2.859515e-07
1417176459930607,1417176459868120,5.430544e-06,-4.277085e-06,2.862557e-06,-4.234410e-06,-4.736122e-06,8.894859e-07
1417176459993097,1417176459930607,4.793576e-05,9.757214e-06,2.388162e-05,-6.053189e-06,2.013550e-06,4.366511e-06
